"dataset","sample","reads","richness","habitat"
"KO","IT3C",20001,301.831717776213,"Intertidal"
"KO","IT3C",21001,306.396001309894,"Intertidal"
"KO","IT3C",22001,310.589382951495,"Intertidal"
"KO","IT3C",23001,314.432479598375,"Intertidal"
"KO","IT3C",24001,317.943122064484,"Intertidal"
"KO","IT3C",25001,321.136653044648,"Intertidal"
"KO","IT3C",26001,324.026170057822,"Intertidal"
"KO","IT3C",27001,326.622722222766,"Intertidal"
"KO","IT3C",28001,328.935467573374,"Intertidal"
"KO","IT3C",28507,330,"Intertidal"
"KO","IT3H",1,1.0000000000001,"Intertidal"
"KO","IT3H",1001,93.6105567976852,"Intertidal"
"KO","IT3H",2001,156.855699103777,"Intertidal"
"KO","IT3H",3001,206.184068738538,"Intertidal"
"KO","IT3H",4001,246.342099683597,"Intertidal"
"KO","IT3H",5001,279.843797028723,"Intertidal"
"KO","IT3H",6001,308.251274326968,"Intertidal"
"KO","IT3H",7001,332.621406651694,"Intertidal"
"KO","IT3H",8001,353.707098315101,"Intertidal"
"KO","IT3H",9001,372.063500638914,"Intertidal"
"KO","IT3H",10001,388.109898127118,"Intertidal"
"KO","IT3H",11001,402.168285044275,"Intertidal"
"KO","IT3H",12001,414.488617625174,"Intertidal"
"KO","IT3H",13001,425.2659412858,"Intertidal"
"KO","IT3H",14001,434.652300850185,"Intertidal"
"KO","IT3H",15001,442.765152445637,"Intertidal"
"KO","IT3H",15893,449,"Intertidal"
"KO","IT4C",1,1.0000000000001,"Intertidal"
"KO","IT4C",1001,102.971318902081,"Intertidal"
"KO","IT4C",2001,170.125366060087,"Intertidal"
"KO","IT4C",3001,221.034913277176,"Intertidal"
"KO","IT4C",4001,261.412818291651,"Intertidal"
"KO","IT4C",5001,294.41605286197,"Intertidal"
"KO","IT4C",6001,322.019826095391,"Intertidal"
"KO","IT4C",7001,345.5358978781,"Intertidal"
"KO","IT4C",8001,365.870845227646,"Intertidal"
"KO","IT4C",9001,383.67041525725,"Intertidal"
"KO","IT4C",10001,399.405896082548,"Intertidal"
"KO","IT4C",11001,413.428290650773,"Intertidal"
"KO","IT4C",12001,426.003518002797,"Intertidal"
"KO","IT4C",13001,437.335941050826,"Intertidal"
"KO","IT4C",14001,447.584472635818,"Intertidal"
"KO","IT4C",15001,456.873835761486,"Intertidal"
"KO","IT4C",16001,465.302582898184,"Intertidal"
"KO","IT4C",17001,472.948894815014,"Intertidal"
"KO","IT4C",18001,479.874818539205,"Intertidal"
"KO","IT4C",19001,486.129377683545,"Intertidal"
"KO","IT4C",20001,491.750845099199,"Intertidal"
"KO","IT4C",20048,492,"Intertidal"
"KO","IT4H",1,1.00000000000084,"Intertidal"
"KO","IT4H",1001,112.631058278101,"Intertidal"
"KO","IT4H",2001,188.862513734419,"Intertidal"
"KO","IT4H",3001,251.886508950993,"Intertidal"
"KO","IT4H",4001,305.673283031982,"Intertidal"
"KO","IT4H",5001,352.409409916647,"Intertidal"
"KO","IT4H",6001,393.543573168247,"Intertidal"
"KO","IT4H",7001,430.109751770609,"Intertidal"
"KO","IT4H",8001,462.878441131969,"Intertidal"
"KO","IT4H",9001,492.441412192596,"Intertidal"
"KO","IT4H",10001,519.263828576825,"Intertidal"
"KO","IT4H",11001,543.718189013244,"Intertidal"
"KO","IT4H",12001,566.107377952271,"Intertidal"
"KO","IT4H",13001,586.68084698283,"Intertidal"
"KO","IT4H",14001,605.646287872577,"Intertidal"
"KO","IT4H",15001,623.178248419184,"Intertidal"
"KO","IT4H",16001,639.42461777293,"Intertidal"
"KO","IT4H",17001,654.511592132551,"Intertidal"
"KO","IT4H",18001,668.547534429767,"Intertidal"
"KO","IT4H",19001,681.626014571266,"Intertidal"
"KO","IT4H",20001,693.828232636044,"Intertidal"
"KO","IT4H",21001,705.224970581179,"Intertidal"
"KO","IT4H",22001,715.878178772802,"Intertidal"
"KO","IT4H",23001,725.842276221296,"Intertidal"
"KO","IT4H",24001,735.16522380981,"Intertidal"
"KO","IT4H",25001,743.889415740283,"Intertidal"
"KO","IT4H",26001,752.052424034789,"Intertidal"
"KO","IT4H",27001,759.687623310455,"Intertidal"
"KO","IT4H",28001,766.824717231397,"Intertidal"
"KO","IT4H",29001,773.490183673583,"Intertidal"
"KO","IT4H",30001,779.707652228506,"Intertidal"
"KO","IT4H",31001,785.498225044763,"Intertidal"
"KO","IT4H",32001,790.880749911242,"Intertidal"
"KO","IT4H",33001,795.872052841805,"Intertidal"
"KO","IT4H",34001,800.487136093088,"Intertidal"
"KO","IT4H",35001,804.739346480745,"Intertidal"
"KO","IT4H",36001,808.640517987001,"Intertidal"
"KO","IT4H",37001,812.20109194418,"Intertidal"
"KO","IT4H",38001,815.430217484684,"Intertidal"
"KO","IT4H",39001,818.335834454707,"Intertidal"
"KO","IT4H",40001,820.924740565203,"Intertidal"
"KO","IT4H",40032,821,"Intertidal"
"KO","IT5",1,1.0000000000004,"Intertidal"
"KO","IT5",1001,241.736014003153,"Intertidal"
"KO","IT5",2001,423.118305126971,"Intertidal"
"KO","IT5",3001,570.32052811975,"Intertidal"
"KO","IT5",4001,693.087174472866,"Intertidal"
"KO","IT5",5001,797.501086874261,"Intertidal"
"KO","IT5",6001,887.690634592884,"Intertidal"
"KO","IT5",7001,966.583474763044,"Intertidal"
"KO","IT5",8001,1036.32308762662,"Intertidal"
"KO","IT5",9001,1098.51952616913,"Intertidal"
"KO","IT5",10001,1154.40815001945,"Intertidal"
"KO","IT5",11001,1204.95399427536,"Intertidal"
"KO","IT5",12001,1250.92258667079,"Intertidal"
"KO","IT5",13001,1292.92931435308,"Intertidal"
"KO","IT5",14001,1331.47465511773,"Intertidal"
"KO","IT5",15001,1366.96984223337,"Intertidal"
"KO","IT5",16001,1399.75589993887,"Intertidal"
"KO","IT5",17001,1430.11798694265,"Intertidal"
"KO","IT5",18001,1458.29635573406,"Intertidal"
"KO","IT5",19001,1484.49482932306,"Intertidal"
"KO","IT5",20001,1508.88742909208,"Intertidal"
"KO","IT5",21001,1531.62360694727,"Intertidal"
"KO","IT5",22001,1552.83241102073,"Intertidal"
"KO","IT5",23001,1572.62582771315,"Intertidal"
"KO","IT5",24001,1591.10148131963,"Intertidal"
"KO","IT5",25001,1608.34482825004,"Intertidal"
"KO","IT5",26001,1624.43095041105,"Intertidal"
"KO","IT5",27001,1639.42602833677,"Intertidal"
"KO","IT5",28001,1653.38855661126,"Intertidal"
"KO","IT5",29001,1666.37035046987,"Intertidal"
"KO","IT5",30001,1678.41738194743,"Intertidal"
"KO","IT5",31001,1689.57047581683,"Intertidal"
"KO","IT5",32001,1699.8658892083,"Intertidal"
"KO","IT5",33001,1709.33579378952,"Intertidal"
"KO","IT5",34001,1718.00867544384,"Intertidal"
"KO","IT5",35001,1725.909663243,"Intertidal"
"KO","IT5",35702,1731,"Intertidal"
"KO","IT5C",1,0.999999999998051,"Intertidal"
"KO","IT5C",1001,376.710802255162,"Intertidal"
"KO","IT5C",2001,643.943507725907,"Intertidal"
"KO","IT5C",3001,851.380563393806,"Intertidal"
"KO","IT5C",4001,1019.10532473249,"Intertidal"
"KO","IT5C",5001,1158.38054814134,"Intertidal"
"KO","IT5C",6001,1276.31285698749,"Intertidal"
"KO","IT5C",7001,1377.70920102245,"Intertidal"
"KO","IT5C",8001,1465.9776197127,"Intertidal"
"KO","IT5C",9001,1543.6191655464,"Intertidal"
"KO","IT5C",10001,1612.51905390726,"Intertidal"
"KO","IT5C",11001,1674.1293707453,"Intertidal"
"KO","IT5C",12001,1729.58895158575,"Intertidal"
"KO","IT5C",13001,1779.80484348692,"Intertidal"
"KO","IT5C",14001,1825.50925338891,"Intertidal"
"KO","IT5C",15001,1867.30030557187,"Intertidal"
"KO","IT5C",16001,1905.67179696005,"Intertidal"
"KO","IT5C",17001,1941.03529576265,"Intertidal"
"KO","IT5C",18001,1973.73680245462,"Intertidal"
"KO","IT5C",19001,2004.06948047025,"Intertidal"
"KO","IT5C",20001,2032.28350223553,"Intertidal"
"KO","IT5C",21001,2058.59374851107,"Intertidal"
"KO","IT5C",22001,2083.18589058087,"Intertidal"
"KO","IT5C",23001,2106.22124028324,"Intertidal"
"KO","IT5C",24001,2127.84065144952,"Intertidal"
"KO","IT5C",25001,2148.1676840896,"Intertidal"
"KO","IT5C",26001,2167.31119030161,"Intertidal"
"KO","IT5C",27001,2185.36744277921,"Intertidal"
"KO","IT5C",28001,2202.42189869445,"Intertidal"
"KO","IT5C",29001,2218.5506706556,"Intertidal"
"KO","IT5C",30001,2233.82176065864,"Intertidal"
"KO","IT5C",31001,2248.29610102242,"Intertidal"
"KO","IT5C",32001,2262.02843708174,"Intertidal"
"KO","IT5C",33001,2275.068079371,"Intertidal"
"KO","IT5C",34001,2287.45954752787,"Intertidal"
"KO","IT5C",35001,2299.243123914,"Intertidal"
"KO","IT5C",36001,2310.45533149582,"Intertidal"
"KO","IT5C",37001,2321.12934793606,"Intertidal"
"KO","IT5C",38001,2331.29536565912,"Intertidal"
"KO","IT5C",39001,2340.98090599396,"Intertidal"
"KO","IT5C",40001,2350.21109406618,"Intertidal"
"KO","IT5C",41001,2359.00890005762,"Intertidal"
"KO","IT5C",42001,2367.39535150262,"Intertidal"
"KO","IT5C",43001,2375.38972056125,"Intertidal"
"KO","IT5C",44001,2383.00968957397,"Intertidal"
"KO","IT5C",45001,2390.2714977514,"Intertidal"
"KO","IT5C",46001,2397.19007135834,"Intertidal"
"KO","IT5C",47001,2403.77913945761,"Intertidal"
"KO","IT5C",48001,2410.05133696526,"Intertidal"
"KO","IT5C",49001,2416.01829650849,"Intertidal"
"KO","IT5C",50001,2421.69073039112,"Intertidal"
"KO","IT5C",51001,2427.07850378119,"Intertidal"
"KO","IT5C",52001,2432.19070008474,"Intertidal"
"KO","IT5C",53001,2437.03567934716,"Intertidal"
"KO","IT5C",54001,2441.62113040592,"Intertidal"
"KO","IT5C",55001,2445.95411742639,"Intertidal"
"KO","IT5C",56001,2450.04112137377,"Intertidal"
"KO","IT5C",57001,2453.88807689656,"Intertidal"
"KO","IT5C",58001,2457.50040503879,"Intertidal"
"KO","IT5C",59001,2460.88304214438,"Intertidal"
"KO","IT5C",60001,2464.04046526814,"Intertidal"
"KO","IT5C",61001,2466.97671436586,"Intertidal"
"KO","IT5C",62001,2469.6954115005,"Intertidal"
"KO","IT5C",62918,2472,"Intertidal"
"KO","IT5H",1,0.999999999999914,"Intertidal"
"KO","IT5H",1001,118.791102121693,"Intertidal"
"KO","IT5H",2001,198.400344373831,"Intertidal"
"KO","IT5H",3001,260.204877391206,"Intertidal"
"KO","IT5H",4001,310.487961623611,"Intertidal"
"KO","IT5H",5001,352.599629066763,"Intertidal"
"KO","IT5H",6001,388.599717030432,"Intertidal"
"KO","IT5H",7001,419.857718980686,"Intertidal"
"KO","IT5H",8001,447.332147481545,"Intertidal"
"KO","IT5H",9001,471.719683558724,"Intertidal"
"KO","IT5H",10001,493.542129418722,"Intertidal"
"KO","IT5H",11001,513.200192482008,"Intertidal"
"KO","IT5H",12001,531.008204859013,"Intertidal"
"KO","IT5H",13001,547.2172937569,"Intertidal"
"KO","IT5H",14001,562.031278027059,"Intertidal"
"KO","IT5H",15001,575.617841909849,"Intertidal"
"KO","IT5H",16001,588.116564439177,"Intertidal"
"KO","IT5H",17001,599.644809065554,"Intertidal"
"KO","IT5H",18001,610.302127346465,"Intertidal"
"KO","IT5H",19001,620.173610411144,"Intertidal"
"KO","IT5H",20001,629.332480625543,"Intertidal"
"KO","IT5H",21001,637.842123809751,"Intertidal"
"KO","IT5H",22001,645.757701423416,"Intertidal"
"KO","IT5H",23001,653.127441349299,"Intertidal"
"KO","IT5H",24001,659.99367827689,"Intertidal"
"KO","IT5H",25001,666.393695752362,"Intertidal"
"KO","IT5H",26001,672.360408805145,"Intertidal"
"KO","IT5H",27001,677.922916782771,"Intertidal"
"KO","IT5H",28001,683.106949367025,"Intertidal"
"KO","IT5H",29001,687.935223854789,"Intertidal"
"KO","IT5H",30001,692.427728118332,"Intertidal"
"KO","IT5H",30369,694,"Intertidal"
"KO","IT6",1,1.00000000000023,"Intertidal"
"KO","IT6",1001,154.064771532951,"Intertidal"
"KO","IT6",2001,271.83420561895,"Intertidal"
"KO","IT6",3001,370.497009441137,"Intertidal"
"KO","IT6",4001,455.114693584811,"Intertidal"
"KO","IT6",5001,528.673082178236,"Intertidal"
"KO","IT6",6001,593.223827328541,"Intertidal"
"KO","IT6",7001,650.273024453484,"Intertidal"
"KO","IT6",8001,700.968687437119,"Intertidal"
"KO","IT6",9001,746.208680161027,"Intertidal"
"KO","IT6",10001,786.708812213011,"Intertidal"
"KO","IT6",11001,823.048281031336,"Intertidal"
"KO","IT6",12001,855.701222752131,"Intertidal"
"KO","IT6",13001,885.059287786226,"Intertidal"
"KO","IT6",14001,911.448181643424,"Intertidal"
"KO","IT6",15001,935.14001702153,"Intertidal"
"KO","IT6",16001,956.362681117298,"Intertidal"
"KO","IT6",17001,975.307027502083,"Intertidal"
"KO","IT6",18001,992.132449917938,"Intertidal"
"KO","IT6",19001,1006.97122925068,"Intertidal"
"KO","IT6",20001,1019.93193242839,"Intertidal"
"KO","IT6",21001,1031.1020637046,"Intertidal"
"KO","IT6",22001,1040.55011272213,"Intertidal"
"KO","IT6",22294,1043,"Intertidal"
"KO","IT6C",1,1.00000000000161,"Intertidal"
"KO","IT6C",1001,402.763746263429,"Intertidal"
"KO","IT6C",2001,671.346010426805,"Intertidal"
"KO","IT6C",3001,869.920709325116,"Intertidal"
"KO","IT6C",4001,1023.51619923763,"Intertidal"
"KO","IT6C",5001,1146.17667133506,"Intertidal"
"KO","IT6C",6001,1246.58525363134,"Intertidal"
"KO","IT6C",7001,1330.42529283168,"Intertidal"
"KO","IT6C",8001,1401.57749073309,"Intertidal"
"KO","IT6C",9001,1462.78449357772,"Intertidal"
"KO","IT6C",10001,1516.04177290286,"Intertidal"
"KO","IT6C",11001,1562.83779356859,"Intertidal"
"KO","IT6C",12001,1604.3069995413,"Intertidal"
"KO","IT6C",13001,1641.33034042171,"Intertidal"
"KO","IT6C",14001,1674.60316112266,"Intertidal"
"KO","IT6C",15001,1704.68218618415,"Intertidal"
"KO","IT6C",16001,1732.01876122815,"Intertidal"
"KO","IT6C",17001,1756.982846374,"Intertidal"
"KO","IT6C",18001,1779.88065238121,"Intertidal"
"KO","IT6C",19001,1800.96782074009,"Intertidal"
"KO","IT6C",20001,1820.45942352812,"Intertidal"
"KO","IT6C",21001,1838.53765563489,"Intertidal"
"KO","IT6C",22001,1855.35782645268,"Intertidal"
"KO","IT6C",23001,1871.05308033059,"Intertidal"
"KO","IT6C",24001,1885.73815412933,"Intertidal"
"KO","IT6C",25001,1899.5123963751,"Intertidal"
"KO","IT6C",26001,1912.4622137694,"Intertidal"
"KO","IT6C",27001,1924.66306900483,"Intertidal"
"KO","IT6C",28001,1936.18112354336,"Intertidal"
"KO","IT6C",29001,1947.07459711953,"Intertidal"
"KO","IT6C",30001,1957.3948993233,"Intertidal"
"KO","IT6C",31001,1967.18757649594,"Intertidal"
"KO","IT6C",32001,1976.49310794971,"Intertidal"
"KO","IT6C",33001,1985.34757851639,"Intertidal"
"KO","IT6C",34001,1993.78324899002,"Intertidal"
"KO","IT6C",35001,2001.82904185072,"Intertidal"
"KO","IT6C",36001,2009.51095635159,"Intertidal"
"KO","IT6C",37001,2016.85242443791,"Intertidal"
"KO","IT6C",38001,2023.87461691913,"Intertidal"
"KO","IT6C",39001,2030.59670762808,"Intertidal"
"KO","IT6C",40001,2037.03610199171,"Intertidal"
"KO","IT6C",41001,2043.20863534392,"Intertidal"
"KO","IT6C",42001,2049.12874542911,"Intertidal"
"KO","IT6C",43001,2054.80962283377,"Intertidal"
"KO","IT6C",44001,2060.26334247026,"Intertidal"
"KO","IT6C",45001,2065.50097877378,"Intertidal"
"KO","IT6C",46001,2070.53270684311,"Intertidal"
"KO","IT6C",47001,2075.36789143578,"Intertidal"
"KO","IT6C",48001,2080.01516542303,"Intertidal"
"KO","IT6C",49001,2084.48249910595,"Intertidal"
"KO","IT6C",50001,2088.77726156163,"Intertidal"
"KO","IT6C",51001,2092.90627503956,"Intertidal"
"KO","IT6C",52001,2096.87586327993,"Intertidal"
"KO","IT6C",53001,2100.69189450284,"Intertidal"
"KO","IT6C",54001,2104.35981972453,"Intertidal"
"KO","IT6C",55001,2107.88470694693,"Intertidal"
"KO","IT6C",56001,2111.27127172001,"Intertidal"
"KO","IT6C",57001,2114.52390448865,"Intertidal"
"KO","IT6C",58001,2117.64669509136,"Intertidal"
"KO","IT6C",59001,2120.6434547303,"Intertidal"
"KO","IT6C",60001,2123.51773568305,"Intertidal"
"KO","IT6C",61001,2126.27284900429,"Intertidal"
"KO","IT6C",62001,2128.91188041646,"Intertidal"
"KO","IT6C",63001,2131.43770458216,"Intertidal"
"KO","IT6C",64001,2133.85299790931,"Intertidal"
"KO","IT6C",65001,2136.16025003028,"Intertidal"
"KO","IT6C",66001,2138.36177407713,"Intertidal"
"KO","IT6C",67001,2140.45971585442,"Intertidal"
"KO","IT6C",68001,2142.45606200426,"Intertidal"
"KO","IT6C",69001,2144.35264723991,"Intertidal"
"KO","IT6C",70001,2146.15116071847,"Intertidal"
"KO","IT6C",71001,2147.8531516102,"Intertidal"
"KO","IT6C",71090,2148,"Intertidal"
"KO","IT6H",1,1.00000000000106,"Intertidal"
"KO","IT6H",1001,228.645443703923,"Intertidal"
"KO","IT6H",2001,389.541064612326,"Intertidal"
"KO","IT6H",3001,514.790756031977,"Intertidal"
"KO","IT6H",4001,616.041878931222,"Intertidal"
"KO","IT6H",5001,699.986773847623,"Intertidal"
"KO","IT6H",6001,770.912929498896,"Intertidal"
"KO","IT6H",7001,831.740630641812,"Intertidal"
"KO","IT6H",8001,884.545549783305,"Intertidal"
"KO","IT6H",9001,930.851753820659,"Intertidal"
"KO","IT6H",10001,971.807406169332,"Intertidal"
"KO","IT6H",11001,1008.29556923875,"Intertidal"
"KO","IT6H",12001,1041.00700604827,"Intertidal"
"KO","IT6H",13001,1070.48969344555,"Intertidal"
"KO","IT6H",14001,1097.18350063652,"Intertidal"
"KO","IT6H",15001,1121.44509465695,"Intertidal"
"KO","IT6H",16001,1143.5662132985,"Intertidal"
"KO","IT6H",17001,1163.78731673468,"Intertidal"
"KO","IT6H",18001,1182.30794323994,"Intertidal"
"KO","IT6H",19001,1199.2946656661,"Intertidal"
"KO","IT6H",20001,1214.88726987701,"Intertidal"
"KO","IT6H",21001,1229.20359496035,"Intertidal"
"KO","IT6H",22001,1242.34335261304,"Intertidal"
"KO","IT6H",23001,1254.39115863146,"Intertidal"
"KO","IT6H",24001,1265.41894990704,"Intertidal"
"KO","IT6H",25001,1275.48791754195,"Intertidal"
"KO","IT6H",26001,1284.65005538569,"Intertidal"
"KO","IT6H",27001,1292.94940001891,"Intertidal"
"KO","IT6H",28001,1300.42302057624,"Intertidal"
"KO","IT6H",29001,1307.10180326281,"Intertidal"
"KO","IT6H",29999,1313,"Intertidal"
"KO","IT7",1,0.999999999999045,"Intertidal"
"KO","IT7",1001,106.807572926355,"Intertidal"
"KO","IT7",2001,186.734079954392,"Intertidal"
"KO","IT7",3001,255.298295436652,"Intertidal"
"KO","IT7",4001,315.84122934667,"Intertidal"
"KO","IT7",5001,370.047709812287,"Intertidal"
"KO","IT7",6001,418.998825682992,"Intertidal"
"KO","IT7",7001,463.469535079469,"Intertidal"
"KO","IT7",8001,504.050414287132,"Intertidal"
"KO","IT7",9001,541.208669278086,"Intertidal"
"KO","IT7",10001,575.323253702707,"Intertidal"
"KO","IT7",11001,606.707168229593,"Intertidal"
"KO","IT7",12001,635.622600215093,"Intertidal"
"KO","IT7",13001,662.291675385531,"Intertidal"
"KO","IT7",14001,686.90433421261,"Intertidal"
"KO","IT7",15001,709.624233383498,"Intertidal"
"KO","IT7",16001,730.593244489277,"Intertidal"
"KO","IT7",17001,749.934931313127,"Intertidal"
"KO","IT7",18001,767.75726926244,"Intertidal"
"KO","IT7",19001,784.15479392483,"Intertidal"
"KO","IT7",20001,799.210314130236,"Intertidal"
"KO","IT7",21001,812.996288889494,"Intertidal"
"KO","IT7",22001,825.575941976522,"Intertidal"
"KO","IT7",23001,837.00416921778,"Intertidal"
"KO","IT7",24001,847.328279779966,"Intertidal"
"KO","IT7",25001,856.588602415156,"Intertidal"
"KO","IT7",26001,864.818979814188,"Intertidal"
"KO","IT7",26994,872,"Intertidal"
"KO","IT8",1,0.999999999999599,"Intertidal"
"KO","IT8",1001,132.381402334153,"Intertidal"
"KO","IT8",2001,230.399408384742,"Intertidal"
"KO","IT8",3001,312.85431734152,"Intertidal"
"KO","IT8",4001,383.833085265173,"Intertidal"
"KO","IT8",5001,445.862680826006,"Intertidal"
"KO","IT8",6001,500.709566002856,"Intertidal"
"KO","IT8",7001,549.671634985014,"Intertidal"
"KO","IT8",8001,593.729898860295,"Intertidal"
"KO","IT8",9001,633.640321493125,"Intertidal"
"KO","IT8",10001,669.994163775063,"Intertidal"
"KO","IT8",11001,703.259627698306,"Intertidal"
"KO","IT8",12001,733.811507813487,"Intertidal"
"KO","IT8",13001,761.952756777127,"Intertidal"
"KO","IT8",14001,787.930419191023,"Intertidal"
"KO","IT8",15001,811.947558431861,"Intertidal"
"KO","IT8",16001,834.172289418613,"Intertidal"
"KO","IT8",17001,854.744696274807,"Intertidal"
"KO","IT8",18001,873.782187398634,"Intertidal"
"KO","IT8",19001,891.383683498099,"Intertidal"
"KO","IT8",20001,907.632923617162,"Intertidal"
"KO","IT8",21001,922.601095947198,"Intertidal"
"KO","IT8",22001,936.348944270506,"Intertidal"
"KO","IT8",23001,948.928460867542,"Intertidal"
"KO","IT8",24001,960.384247794993,"Intertidal"
"KO","IT8",25001,970.754607409471,"Intertidal"
"KO","IT8",26001,980.072407518029,"Intertidal"
"KO","IT8",26703,986,"Intertidal"
"KO","IT9",1,1.00000000000041,"Intertidal"
"KO","IT9",1001,218.625415683068,"Intertidal"
"KO","IT9",2001,368.752124186197,"Intertidal"
"KO","IT9",3001,489.22291134471,"Intertidal"
